PPID,EFFDT,EXPDT,FEATURECD,QSECT,CONV,PSECTPPID,PSECT,PTWPPPID,PTWP,PRGE,PMER
105816710,20000915,,OQSECPPID,NW,200,104225671,22,103005671,1,8,3
105816709,20000915,,OQSECPPID,SW,400,104225671,22,103005671,1,8,3
105816704,20000915,,OQSECPPID,SE,300,104215671,21,103005671,1,8,3
105816706,20000915,,OQSECPPID,NW,200,104215671,21,103005671,1,8,3
105816705,20000915,,OQSECPPID,SW,400,104215671,21,103005671,1,8,3
105816707,20000915,,OQSECPPID,NE,100,104215671,21,103005671,1,8,3
105816722,20000915,,OQSECPPID,NW,200,104255671,25,103005671,1,8,3
105816721,20000915,,OQSECPPID,SW,400,104255671,25,103005671,1,8,3
105816720,20000915,,OQSECPPID,SE,300,104255671,25,103005671,1,8,3
105816723,20030313,,OQSECPPID,NE,100,104255671,25,103005671,1,8,3
105816726,20000915,,OQSECPPID,NW,200,104265671,26,103005671,1,8,3
105816725,20000915,,OQSECPPID,SW,400,104265671,26,103005671,1,8,3
105816724,20000915,,OQSECPPID,SE,300,104265671,26,103005671,1,8,3
105816727,20000915,,OQSECPPID,NE,100,104265671,26,103005671,1,8,3
105816729,20000915,,OQSECPPID,SW,400,104275671,27,103005671,1,8,3
105816731,20000915,,OQSECPPID,NE,100,104275671,27,103005671,1,8,3
105816730,20000915,,OQSECPPID,NW,200,104275671,27,103005671,1,8,3
105816728,20000915,,OQSECPPID,SE,300,104275671,27,103005671,1,8,3
105816735,20000915,,OQSECPPID,NE,100,104285671,28,103005671,1,8,3
105816732,20000915,,OQSECPPID,SE,300,104285671,28,103005671,1,8,3
105816734,20000915,,OQSECPPID,NW,200,104285671,28,103005671,1,8,3
105816733,20000915,,OQSECPPID,SW,400,104285671,28,103005671,1,8,3
105816739,20000915,,OQSECPPID,NE,100,104295671,29,103005671,1,8,3
105816738,20000915,,OQSECPPID,NW,200,104295671,29,103005671,1,8,3
105816736,20000915,,OQSECPPID,SE,300,104295671,29,103005671,1,8,3
105816737,20000915,,OQSECPPID,SW,400,104295671,29,103005671,1,8,3
105816763,20000915,,OQSECPPID,NE,100,104355671,35,103005671,1,8,3
105816760,20000915,,OQSECPPID,SE,300,104355671,35,103005671,1,8,3
105816762,20000915,,OQSECPPID,NW,200,104355671,35,103005671,1,8,3
105816761,20000915,,OQSECPPID,SW,400,104355671,35,103005671,1,8,3
105816759,20000915,,OQSECPPID,NE,100,104345671,34,103005671,1,8,3
105816758,20000915,,OQSECPPID,NW,200,104345671,34,103005671,1,8,3
105816756,20000915,,OQSECPPID,SE,300,104345671,34,103005671,1,8,3
105816757,20000915,,OQSECPPID,SW,400,104345671,34,103005671,1,8,3
105816754,20000915,,OQSECPPID,NW,200,104335671,33,103005671,1,8,3
105816752,20000915,,OQSECPPID,SE,300,104335671,33,103005671,1,8,3
105816753,20000915,,OQSECPPID,SW,400,104335671,33,103005671,1,8,3
105816755,20000915,,OQSECPPID,NE,100,104335671,33,103005671,1,8,3
105816749,20000915,,OQSECPPID,SW,400,104325671,32,103005671,1,8,3
105816751,20000915,,OQSECPPID,NE,100,104325671,32,103005671,1,8,3
105816750,20000915,,OQSECPPID,NW,200,104325671,32,103005671,1,8,3
105816748,20000915,,OQSECPPID,SE,300,104325671,32,103005671,1,8,3
105797783,20000908,,OQSECPPID,NE,100,104065540,6,103005540,5,7,3
105797782,20000908,,OQSECPPID,NW,200,104065540,6,103005540,5,7,3
105797780,20000908,,OQSECPPID,SE,300,104065540,6,103005540,5,7,3
105797781,20000908,,OQSECPPID,SW,400,104065540,6,103005540,5,7,3
105797785,20000908,,OQSECPPID,SW,400,104075540,7,103005540,5,7,3
105797787,20000908,,OQSECPPID,NE,100,104075540,7,103005540,5,7,3
105797786,20000908,,OQSECPPID,NW,200,104075540,7,103005540,5,7,3
105797784,20000908,,OQSECPPID,SE,300,104075540,7,103005540,5,7,3
105797635,20000908,,OQSECPPID,NE,100,104055539,5,103005539,4,7,3
105797634,20000908,,OQSECPPID,NW,200,104055539,5,103005539,4,7,3
105797633,20000908,,OQSECPPID,SW,400,104055539,5,103005539,4,7,3
105797632,20000908,,OQSECPPID,SE,300,104055539,5,103005539,4,7,3
105797638,20000908,,OQSECPPID,NW,200,104065539,6,103005539,4,7,3
105797637,20000908,,OQSECPPID,SW,400,104065539,6,103005539,4,7,3
105797639,20000908,,OQSECPPID,NE,100,104065539,6,103005539,4,7,3
105797636,20000908,,OQSECPPID,SE,300,104065539,6,103005539,4,7,3
105797644,20000908,,OQSECPPID,SE,300,104085539,8,103005539,4,7,3
105797646,20000908,,OQSECPPID,NW,200,104085539,8,103005539,4,7,3
105797645,20000908,,OQSECPPID,SW,400,104085539,8,103005539,4,7,3
105797647,20000908,,OQSECPPID,NE,100,104085539,8,103005539,4,7,3
105797641,20000908,,OQSECPPID,SW,400,104075539,7,103005539,4,7,3
105797642,20000908,,OQSECPPID,NW,200,104075539,7,103005539,4,7,3
105797640,20000908,,OQSECPPID,SE,300,104075539,7,103005539,4,7,3
105797643,20000908,,OQSECPPID,NE,100,104075539,7,103005539,4,7,3
105797683,20000908,,OQSECPPID,NE,100,104175539,17,103005539,4,7,3
105797680,20000908,,OQSECPPID,SE,300,104175539,17,103005539,4,7,3
105797681,20000908,,OQSECPPID,SW,400,104175539,17,103005539,4,7,3
105797682,20000908,,OQSECPPID,NW,200,104175539,17,103005539,4,7,3
105797684,20000908,,OQSECPPID,SE,300,104185539,18,103005539,4,7,3
105797685,20000908,,OQSECPPID,SW,400,104185539,18,103005539,4,7,3
105797687,20000908,,OQSECPPID,NE,100,104185539,18,103005539,4,7,3
105797686,20000908,,OQSECPPID,NW,200,104185539,18,103005539,4,7,3
105797688,20000908,,OQSECPPID,SE,300,104195539,19,103005539,4,7,3
105797690,20000908,,OQSECPPID,NW,200,104195539,19,103005539,4,7,3
105797689,20000908,,OQSECPPID,SW,400,104195539,19,103005539,4,7,3
105797691,20000908,,OQSECPPID,NE,100,104195539,19,103005539,4,7,3
105797734,20000908,,OQSECPPID,NW,200,104305539,30,103005539,4,7,3
105797733,20000908,,OQSECPPID,SW,400,104305539,30,103005539,4,7,3
105797732,20000908,,OQSECPPID,SE,300,104305539,30,103005539,4,7,3
105797735,20000908,,OQSECPPID,NE,100,104305539,30,103005539,4,7,3
105797739,20000908,,OQSECPPID,NE,100,104315539,31,103005539,4,7,3
105797736,20000908,,OQSECPPID,SE,300,104315539,31,103005539,4,7,3
105797738,20000908,,OQSECPPID,NW,200,104315539,31,103005539,4,7,3
105797737,20000908,,OQSECPPID,SW,400,104315539,31,103005539,4,7,3
105797500,20000908,,OQSECPPID,SE,300,104085538,8,103005538,3,7,3
105797502,20000908,,OQSECPPID,NW,200,104085538,8,103005538,3,7,3
105797503,20000908,,OQSECPPID,NE,100,104085538,8,103005538,3,7,3
105797501,20000908,,OQSECPPID,SW,400,104085538,8,103005538,3,7,3
105797497,20000908,,OQSECPPID,SW,400,104075538,7,103005538,3,7,3
105797499,20000908,,OQSECPPID,NE,100,104075538,7,103005538,3,7,3
105797496,20000908,,OQSECPPID,SE,300,104075538,7,103005538,3,7,3
105797498,20000908,,OQSECPPID,NW,200,104075538,7,103005538,3,7,3
105797537,20000908,,OQSECPPID,SW,400,104175538,17,103005538,3,7,3
105797538,20000908,,OQSECPPID,NW,200,104175538,17,103005538,3,7,3
105797536,20000908,,OQSECPPID,SE,300,104175538,17,103005538,3,7,3
105797539,20000908,,OQSECPPID,NE,100,104175538,17,103005538,3,7,3
105797541,20000908,,OQSECPPID,SW,400,104185538,18,103005538,3,7,3
105797542,20000908,,OQSECPPID,NW,200,104185538,18,103005538,3,7,3
105797543,20000908,,OQSECPPID,NE,100,104185538,18,103005538,3,7,3
105797540,20000908,,OQSECPPID,SE,300,104185538,18,103005538,3,7,3
105797549,20000908,,OQSECPPID,SW,400,104205538,20,103005538,3,7,3
105797550,20000908,,OQSECPPID,NW,200,104205538,20,103005538,3,7,3
105797548,20000908,,OQSECPPID,SE,300,104205538,20,103005538,3,7,3
105797551,20000908,,OQSECPPID,NE,100,104205538,20,103005538,3,7,3
105797545,20000908,,OQSECPPID,SW,400,104195538,19,103005538,3,7,3
105797546,20000908,,OQSECPPID,NW,200,104195538,19,103005538,3,7,3
105797547,20000908,,OQSECPPID,NE,100,104195538,19,103005538,3,7,3
105797544,20000908,,OQSECPPID,SE,300,104195538,19,103005538,3,7,3
105797589,20000908,,OQSECPPID,SW,400,104305538,30,103005538,3,7,3
105797590,20000908,,OQSECPPID,NW,200,104305538,30,103005538,3,7,3
105797588,20000908,,OQSECPPID,SE,300,104305538,30,103005538,3,7,3
105797591,20000908,,OQSECPPID,NE,100,104305538,30,103005538,3,7,3
105817353,20030513,,OQSECPPID,SW,400,104035676,3,103005676,6,8,3
105817355,20000916,,OQSECPPID,NE,100,104035676,3,103005676,6,8,3
105817354,20000916,,OQSECPPID,NW,200,104035676,3,103005676,6,8,3
105817352,20000916,,OQSECPPID,SE,300,104035676,3,103005676,6,8,3
105817357,20000916,,OQSECPPID,SW,400,104045676,4,103005676,6,8,3
105817358,20000916,,OQSECPPID,NW,200,104045676,4,103005676,6,8,3
105817359,20000916,,OQSECPPID,NE,100,104045676,4,103005676,6,8,3
105817356,20000916,,OQSECPPID,SE,300,104045676,4,103005676,6,8,3
105817349,20000916,,OQSECPPID,SW,400,104025676,2,103005676,6,8,3
105817351,20000916,,OQSECPPID,NE,100,104025676,2,103005676,6,8,3
105817350,20000916,,OQSECPPID,NW,200,104025676,2,103005676,6,8,3
105817348,20000916,,OQSECPPID,SE,300,104025676,2,103005676,6,8,3
105817362,20000916,,OQSECPPID,NW,200,104055676,5,103005676,6,8,3
105817360,20000916,,OQSECPPID,SE,300,104055676,5,103005676,6,8,3
105817363,20000916,,OQSECPPID,NE,100,104055676,5,103005676,6,8,3
105817361,20000916,,OQSECPPID,SW,400,104055676,5,103005676,6,8,3
105817387,20000916,,OQSECPPID,NE,100,104115676,11,103005676,6,8,3
105817384,20000916,,OQSECPPID,SE,300,104115676,11,103005676,6,8,3
105817385,20000916,,OQSECPPID,SW,400,104115676,11,103005676,6,8,3
105817386,20000916,,OQSECPPID,NW,200,104115676,11,103005676,6,8,3
105817383,20000916,,OQSECPPID,NE,100,104105676,10,103005676,6,8,3
105817380,20000916,,OQSECPPID,SE,300,104105676,10,103005676,6,8,3
105817381,20000916,,OQSECPPID,SW,400,104105676,10,103005676,6,8,3
105817382,20000916,,OQSECPPID,NW,200,104105676,10,103005676,6,8,3
105817376,20000916,,OQSECPPID,SE,300,104095676,9,103005676,6,8,3
105817379,20000916,,OQSECPPID,NE,100,104095676,9,103005676,6,8,3
105817377,20000916,,OQSECPPID,SW,400,104095676,9,103005676,6,8,3
105817378,20000916,,OQSECPPID,NW,200,104095676,9,103005676,6,8,3
105817373,20000916,,OQSECPPID,SW,400,104085676,8,103005676,6,8,3
105817374,20000916,,OQSECPPID,NW,200,104085676,8,103005676,6,8,3
105817372,20000916,,OQSECPPID,SE,300,104085676,8,103005676,6,8,3
105817375,20000916,,OQSECPPID,NE,100,104085676,8,103005676,6,8,3
105836232,20000911,,OQSECPPID,SE,300,104075807,7,103005807,2,9,3
105836234,20000911,,OQSECPPID,NW,200,104075807,7,103005807,2,9,3
105836235,20000911,,OQSECPPID,NE,100,104075807,7,103005807,2,9,3
105836233,20000911,,OQSECPPID,SW,400,104075807,7,103005807,2,9,3
105817345,20000916,,OQSECPPID,SW,400,104015676,1,103005676,6,8,3
105817346,20000916,,OQSECPPID,NW,200,104015676,1,103005676,6,8,3
105817344,20000916,,OQSECPPID,SE,300,104015676,1,103005676,6,8,3
105817347,20000916,,OQSECPPID,NE,100,104015676,1,103005676,6,8,3
105817389,20000916,,OQSECPPID,SW,400,104125676,12,103005676,6,8,3
105817390,20000916,,OQSECPPID,NW,200,104125676,12,103005676,6,8,3
105817388,20000916,,OQSECPPID,SE,300,104125676,12,103005676,6,8,3
105817391,20000916,,OQSECPPID,NE,100,104125676,12,103005676,6,8,3
105817392,20000916,,OQSECPPID,SE,300,104135676,13,103005676,6,8,3
105817394,20000916,,OQSECPPID,NW,200,104135676,13,103005676,6,8,3
105817393,20030513,,OQSECPPID,SW,400,104135676,13,103005676,6,8,3
105817395,20000916,,OQSECPPID,NE,100,104135676,13,103005676,6,8,3
105817299,20000916,,OQSECPPID,NE,100,104255675,25,103005675,5,8,3
105817298,20000916,,OQSECPPID,NW,200,104255675,25,103005675,5,8,3
105817297,20000916,,OQSECPPID,SW,400,104255675,25,103005675,5,8,3
105817296,20000916,,OQSECPPID,SE,300,104255675,25,103005675,5,8,3
105817343,20000916,,OQSECPPID,NE,100,104365675,36,103005675,5,8,3
105817341,20000916,,OQSECPPID,SW,400,104365675,36,103005675,5,8,3
105817342,20000916,,OQSECPPID,NW,200,104365675,36,103005675,5,8,3
105817340,20000916,,OQSECPPID,SE,300,104365675,36,103005675,5,8,3
105836064,20000911,,OQSECPPID,SE,300,104015806,1,103005806,1,9,3
105836067,20000911,,OQSECPPID,NE,100,104015806,1,103005806,1,9,3
105836066,20000911,,OQSECPPID,NW,200,104015806,1,103005806,1,9,3
105836065,20000911,,OQSECPPID,SW,400,104015806,1,103005806,1,9,3
105836070,20000911,,OQSECPPID,NW,200,104025806,2,103005806,1,9,3
105836068,20000911,,OQSECPPID,SE,300,104025806,2,103005806,1,9,3
105836071,20000911,,OQSECPPID,NE,100,104025806,2,103005806,1,9,3
105836069,20000911,,OQSECPPID,SW,400,104025806,2,103005806,1,9,3
105836075,20000911,,OQSECPPID,NE,100,104035806,3,103005806,1,9,3
105836074,20000911,,OQSECPPID,NW,200,104035806,3,103005806,1,9,3
105836073,20000911,,OQSECPPID,SW,400,104035806,3,103005806,1,9,3
105836072,20000911,,OQSECPPID,SE,300,104035806,3,103005806,1,9,3
105836078,20000911,,OQSECPPID,NW,200,104045806,4,103005806,1,9,3
105836079,20000911,,OQSECPPID,NE,100,104045806,4,103005806,1,9,3
105836076,20000911,,OQSECPPID,SE,300,104045806,4,103005806,1,9,3
105836077,20000911,,OQSECPPID,SW,400,104045806,4,103005806,1,9,3
105836080,20000911,,OQSECPPID,SE,300,104055806,5,103005806,1,9,3
105836083,20000911,,OQSECPPID,NE,100,104055806,5,103005806,1,9,3
105836081,20000911,,OQSECPPID,SW,400,104055806,5,103005806,1,9,3
105836082,20000911,,OQSECPPID,NW,200,104055806,5,103005806,1,9,3
105836099,20000911,,OQSECPPID,NE,100,104095806,9,103005806,1,9,3
105836098,20000911,,OQSECPPID,NW,200,104095806,9,103005806,1,9,3
105836097,20000911,,OQSECPPID,SW,400,104095806,9,103005806,1,9,3
105836096,20000911,,OQSECPPID,SE,300,104095806,9,103005806,1,9,3
105836092,20000911,,OQSECPPID,SE,300,104085806,8,103005806,1,9,3
105836094,20000911,,OQSECPPID,NW,200,104085806,8,103005806,1,9,3
105836093,20000911,,OQSECPPID,SW,400,104085806,8,103005806,1,9,3
105836095,20000911,,OQSECPPID,NE,100,104085806,8,103005806,1,9,3
105836126,20000911,,OQSECPPID,NW,200,104165806,16,103005806,1,9,3
105836125,20000911,,OQSECPPID,SW,400,104165806,16,103005806,1,9,3
105836127,20000911,,OQSECPPID,NE,100,104165806,16,103005806,1,9,3
105836124,20000911,,OQSECPPID,SE,300,104165806,16,103005806,1,9,3
105836129,20000911,,OQSECPPID,SW,400,104175806,17,103005806,1,9,3
105836131,20000911,,OQSECPPID,NE,100,104175806,17,103005806,1,9,3
105836128,20000911,,OQSECPPID,SE,300,104175806,17,103005806,1,9,3
105836130,20000911,,OQSECPPID,NW,200,104175806,17,103005806,1,9,3
105836144,20000911,,OQSECPPID,SE,300,104215806,21,103005806,1,9,3
105836147,20000911,,OQSECPPID,NE,100,104215806,21,103005806,1,9,3
105836146,20000911,,OQSECPPID,NW,200,104215806,21,103005806,1,9,3
105836145,20000911,,OQSECPPID,SW,400,104215806,21,103005806,1,9,3
105836140,20000911,,OQSECPPID,SE,300,104205806,20,103005806,1,9,3
105836143,20000911,,OQSECPPID,NE,100,104205806,20,103005806,1,9,3
105836142,20000911,,OQSECPPID,NW,200,104205806,20,103005806,1,9,3
105836141,20000911,,OQSECPPID,SW,400,104205806,20,103005806,1,9,3
105836179,20000911,,OQSECPPID,NE,100,104295806,29,103005806,1,9,3
105836176,20000911,,OQSECPPID,SE,300,104295806,29,103005806,1,9,3
105836177,20000911,,OQSECPPID,SW,400,104295806,29,103005806,1,9,3
105836178,20000911,,OQSECPPID,NW,200,104295806,29,103005806,1,9,3
105836190,20000911,,OQSECPPID,NW,200,104325806,32,103005806,1,9,3
105836188,20000911,,OQSECPPID,SE,300,104325806,32,103005806,1,9,3
105836191,20000911,,OQSECPPID,NE,100,104325806,32,103005806,1,9,3
105836189,20000911,,OQSECPPID,SW,400,104325806,32,103005806,1,9,3
105816642,20000915,,OQSECPPID,NW,200,104055671,5,103005671,1,8,3
105816640,20000915,,OQSECPPID,SE,300,104055671,5,103005671,1,8,3
105816641,20000915,,OQSECPPID,SW,400,104055671,5,103005671,1,8,3
105816643,20000915,,OQSECPPID,NE,100,104055671,5,103005671,1,8,3
105816644,20000915,,OQSECPPID,SE,300,104065671,6,103005671,1,8,3
105816647,20000915,,OQSECPPID,NE,100,104065671,6,103005671,1,8,3
105816646,20000915,,OQSECPPID,NW,200,104065671,6,103005671,1,8,3
105816645,20000915,,OQSECPPID,SW,400,104065671,6,103005671,1,8,3
105836305,20000911,,OQSECPPID,SW,400,104255807,25,103005807,2,9,3
105836307,20000911,,OQSECPPID,NE,100,104255807,25,103005807,2,9,3
105836306,20000911,,OQSECPPID,NW,200,104255807,25,103005807,2,9,3
105836304,20000911,,OQSECPPID,SE,300,104255807,25,103005807,2,9,3
105836351,20000911,,OQSECPPID,NE,100,104365807,36,103005807,2,9,3
105836350,20000911,,OQSECPPID,NW,200,104365807,36,103005807,2,9,3
105836348,20000911,,OQSECPPID,SE,300,104365807,36,103005807,2,9,3
105836349,20000911,,OQSECPPID,SW,400,104365807,36,103005807,2,9,3
105836494,20000911,,OQSECPPID,NW,200,104365808,36,103005808,3,9,3
105836492,20000911,,OQSECPPID,SE,300,104365808,36,103005808,3,9,3
105836493,20000911,,OQSECPPID,SW,400,104365808,36,103005808,3,9,3
105836495,20000911,,OQSECPPID,NE,100,104365808,36,103005808,3,9,3
105836111,20000911,,OQSECPPID,NE,100,104125806,12,103005806,1,9,3
105836109,20000911,,OQSECPPID,SW,400,104125806,12,103005806,1,9,3
105836110,20000911,,OQSECPPID,NW,200,104125806,12,103005806,1,9,3
105836108,20000911,,OQSECPPID,SE,300,104125806,12,103005806,1,9,3
105836106,20000911,,OQSECPPID,NW,200,104115806,11,103005806,1,9,3
105836104,20000911,,OQSECPPID,SE,300,104115806,11,103005806,1,9,3
105836107,20000911,,OQSECPPID,NE,100,104115806,11,103005806,1,9,3
105836105,20000911,,OQSECPPID,SW,400,104115806,11,103005806,1,9,3
105836100,20000911,,OQSECPPID,SE,300,104105806,10,103005806,1,9,3
105836101,20000911,,OQSECPPID,SW,400,104105806,10,103005806,1,9,3
105836103,20000911,,OQSECPPID,NE,100,104105806,10,103005806,1,9,3
105836102,20000911,,OQSECPPID,NW,200,104105806,10,103005806,1,9,3
105836114,20000911,,OQSECPPID,NW,200,104135806,13,103005806,1,9,3
105836112,20000911,,OQSECPPID,SE,300,104135806,13,103005806,1,9,3
105836113,20000911,,OQSECPPID,SW,400,104135806,13,103005806,1,9,3
105836115,20000911,,OQSECPPID,NE,100,104135806,13,103005806,1,9,3
105836116,20000911,,OQSECPPID,SE,300,104145806,14,103005806,1,9,3
105836117,20000911,,OQSECPPID,SW,400,104145806,14,103005806,1,9,3
105836119,20000911,,OQSECPPID,NE,100,104145806,14,103005806,1,9,3
105836118,20000911,,OQSECPPID,NW,200,104145806,14,103005806,1,9,3
105836123,20000911,,OQSECPPID,NE,100,104155806,15,103005806,1,9,3
105836122,20000911,,OQSECPPID,NW,200,104155806,15,103005806,1,9,3
105836121,20000911,,OQSECPPID,SW,400,104155806,15,103005806,1,9,3
105836120,20000911,,OQSECPPID,SE,300,104155806,15,103005806,1,9,3
105836156,20000911,,OQSECPPID,SE,300,104245806,24,103005806,1,9,3
105836157,20000911,,OQSECPPID,SW,400,104245806,24,103005806,1,9,3
105836159,20000911,,OQSECPPID,NE,100,104245806,24,103005806,1,9,3
105836158,20000911,,OQSECPPID,NW,200,104245806,24,103005806,1,9,3
105836153,20000911,,OQSECPPID,SW,400,104235806,23,103005806,1,9,3
105836155,20000911,,OQSECPPID,NE,100,104235806,23,103005806,1,9,3
105836154,20000911,,OQSECPPID,NW,200,104235806,23,103005806,1,9,3
105836152,20000911,,OQSECPPID,SE,300,104235806,23,103005806,1,9,3
105836150,20000911,,OQSECPPID,NW,200,104225806,22,103005806,1,9,3
105836149,20000911,,OQSECPPID,SW,400,104225806,22,103005806,1,9,3
105836148,20000911,,OQSECPPID,SE,300,104225806,22,103005806,1,9,3
105836151,20000911,,OQSECPPID,NE,100,104225806,22,103005806,1,9,3
105836161,20000911,,OQSECPPID,SW,400,104255806,25,103005806,1,9,3
105836162,20000911,,OQSECPPID,NW,200,104255806,25,103005806,1,9,3
105836163,20000911,,OQSECPPID,NE,100,104255806,25,103005806,1,9,3
105836160,20000911,,OQSECPPID,SE,300,104255806,25,103005806,1,9,3
105836167,20000911,,OQSECPPID,NE,100,104265806,26,103005806,1,9,3
105836164,20000911,,OQSECPPID,SE,300,104265806,26,103005806,1,9,3
105836165,20000911,,OQSECPPID,SW,400,104265806,26,103005806,1,9,3
105836166,20000911,,OQSECPPID,NW,200,104265806,26,103005806,1,9,3
105836171,20000911,,OQSECPPID,NE,100,104275806,27,103005806,1,9,3
105836170,20000911,,OQSECPPID,NW,200,104275806,27,103005806,1,9,3
105836169,20000911,,OQSECPPID,SW,400,104275806,27,103005806,1,9,3
105836168,20000911,,OQSECPPID,SE,300,104275806,27,103005806,1,9,3
105836174,20000911,,OQSECPPID,NW,200,104285806,28,103005806,1,9,3
105836173,20000911,,OQSECPPID,SW,400,104285806,28,103005806,1,9,3
105836172,20000911,,OQSECPPID,SE,300,104285806,28,103005806,1,9,3
105836175,20000911,,OQSECPPID,NE,100,104285806,28,103005806,1,9,3
105836205,20000911,,OQSECPPID,SW,400,104365806,36,103005806,1,9,3
105836206,20000911,,OQSECPPID,NW,200,104365806,36,103005806,1,9,3
105836204,20000911,,OQSECPPID,SE,300,104365806,36,103005806,1,9,3
105836207,20000911,,OQSECPPID,NE,100,104365806,36,103005806,1,9,3
105836200,20000911,,OQSECPPID,SE,300,104355806,35,103005806,1,9,3
105836203,20000911,,OQSECPPID,NE,100,104355806,35,103005806,1,9,3
105836201,20000911,,OQSECPPID,SW,400,104355806,35,103005806,1,9,3
105836202,20000911,,OQSECPPID,NW,200,104355806,35,103005806,1,9,3
105836196,20000911,,OQSECPPID,SE,300,104345806,34,103005806,1,9,3
105836199,20000911,,OQSECPPID,NE,100,104345806,34,103005806,1,9,3
105836198,20000911,,OQSECPPID,NW,200,104345806,34,103005806,1,9,3
105836197,20000911,,OQSECPPID,SW,400,104345806,34,103005806,1,9,3
105836193,20000911,,OQSECPPID,SW,400,104335806,33,103005806,1,9,3
105836194,20000911,,OQSECPPID,NW,200,104335806,33,103005806,1,9,3
105836195,20000911,,OQSECPPID,NE,100,104335806,33,103005806,1,9,3
105836192,20000911,,OQSECPPID,SE,300,104335806,33,103005806,1,9,3
105816939,20000916,,OQSECPPID,NE,100,104075673,7,103005673,3,8,3
105816938,20000916,,OQSECPPID,NW,200,104075673,7,103005673,3,8,3
105816937,20000916,,OQSECPPID,SW,400,104075673,7,103005673,3,8,3
105816936,20000916,,OQSECPPID,SE,300,104075673,7,103005673,3,8,3
105816791,20000916,,OQSECPPID,NE,100,104065672,6,103005672,2,8,3
105816790,20000916,,OQSECPPID,NW,200,104065672,6,103005672,2,8,3
105816788,20000916,,OQSECPPID,SE,300,104065672,6,103005672,2,8,3
105816789,20000916,,OQSECPPID,SW,400,104065672,6,103005672,2,8,3
105816793,20000916,,OQSECPPID,SW,400,104075672,7,103005672,2,8,3
105816795,20000916,,OQSECPPID,NE,100,104075672,7,103005672,2,8,3
105816794,20000916,,OQSECPPID,NW,200,104075672,7,103005672,2,8,3
105816792,20000916,,OQSECPPID,SE,300,104075672,7,103005672,2,8,3
105816836,20000916,,OQSECPPID,SE,300,104185672,18,103005672,2,8,3
105816838,20000916,,OQSECPPID,NW,200,104185672,18,103005672,2,8,3
105816837,20000916,,OQSECPPID,SW,400,104185672,18,103005672,2,8,3
105816839,20000916,,OQSECPPID,NE,100,104185672,18,103005672,2,8,3
105816843,20000916,,OQSECPPID,NE,100,104195672,19,103005672,2,8,3
105816842,20000916,,OQSECPPID,NW,200,104195672,19,103005672,2,8,3
105816840,20000916,,OQSECPPID,SE,300,104195672,19,103005672,2,8,3
105816841,20000916,,OQSECPPID,SW,400,104195672,19,103005672,2,8,3
105816886,20000916,,OQSECPPID,NW,200,104305672,30,103005672,2,8,3
105816884,20000916,,OQSECPPID,SE,300,104305672,30,103005672,2,8,3
105816885,20000916,,OQSECPPID,SW,400,104305672,30,103005672,2,8,3
105816887,20000916,,OQSECPPID,NE,100,104305672,30,103005672,2,8,3
105816653,20000915,,OQSECPPID,SW,400,104085671,8,103005671,1,8,3
105816652,20000915,,OQSECPPID,SE,300,104085671,8,103005671,1,8,3
105816655,20000915,,OQSECPPID,NE,100,104085671,8,103005671,1,8,3
105816654,20000915,,OQSECPPID,NW,200,104085671,8,103005671,1,8,3
105816648,20000915,,OQSECPPID,SE,300,104075671,7,103005671,1,8,3
105816651,20000915,,OQSECPPID,NE,100,104075671,7,103005671,1,8,3
105816650,20000915,,OQSECPPID,NW,200,104075671,7,103005671,1,8,3
105816649,20000915,,OQSECPPID,SW,400,104075671,7,103005671,1,8,3
105816690,20000915,,OQSECPPID,NW,200,104175671,17,103005671,1,8,3
105816689,20000915,,OQSECPPID,SW,400,104175671,17,103005671,1,8,3
105816688,20000915,,OQSECPPID,SE,300,104175671,17,103005671,1,8,3
105816691,20000915,,OQSECPPID,NE,100,104175671,17,103005671,1,8,3
105816694,20000915,,OQSECPPID,NW,200,104185671,18,103005671,1,8,3
105816695,20000915,,OQSECPPID,NE,100,104185671,18,103005671,1,8,3
105816692,20000915,,OQSECPPID,SE,300,104185671,18,103005671,1,8,3
105816693,20000915,,OQSECPPID,SW,400,104185671,18,103005671,1,8,3
105816702,20000915,,OQSECPPID,NW,200,104205671,20,103005671,1,8,3
105816701,20000915,,OQSECPPID,SW,400,104205671,20,103005671,1,8,3
105816703,20000915,,OQSECPPID,NE,100,104205671,20,103005671,1,8,3
105816700,20000915,,OQSECPPID,SE,300,104205671,20,103005671,1,8,3
105816697,20000915,,OQSECPPID,SW,400,104195671,19,103005671,1,8,3
105816698,20000915,,OQSECPPID,NW,200,104195671,19,103005671,1,8,3
105816696,20000915,,OQSECPPID,SE,300,104195671,19,103005671,1,8,3
105816699,20000915,,OQSECPPID,NE,100,104195671,19,103005671,1,8,3
105816743,20000915,,OQSECPPID,NE,100,104305671,30,103005671,1,8,3
105816742,20000915,,OQSECPPID,NW,200,104305671,30,103005671,1,8,3
105816740,20000915,,OQSECPPID,SE,300,104305671,30,103005671,1,8,3
105816741,20000915,,OQSECPPID,SW,400,104305671,30,103005671,1,8,3
105816745,20000915,,OQSECPPID,SW,400,104315671,31,103005671,1,8,3
105816747,20000915,,OQSECPPID,NE,100,104315671,31,103005671,1,8,3
105816746,20000915,,OQSECPPID,NW,200,104315671,31,103005671,1,8,3
105816744,20000915,,OQSECPPID,SE,300,104315671,31,103005671,1,8,3
