PPID,EFFDT,EXPDT,FEATURECD,QSECT,CONV,PSECTPPID,PSECT,PTWPPPID,PTWP,PRGE,PMER
105059032,20000701,,OQSECPPID,SE,300,104350409,35,103000409,4,33,1
105059034,20141006,,OQSECPPID,NW,200,104350409,35,103000409,4,33,1
105059033,20000701,,OQSECPPID,SW,400,104350409,35,103000409,4,33,1
105059035,20141006,,OQSECPPID,NE,100,104350409,35,103000409,4,33,1
105078433,20141006,,OQSECPPID,SW,400,104250544,25,103000544,4,34,1
105078435,20000713,,OQSECPPID,NE,100,104250544,25,103000544,4,34,1
105078434,20000713,,OQSECPPID,NW,200,104250544,25,103000544,4,34,1
105078432,20141006,,OQSECPPID,SE,300,104250544,25,103000544,4,34,1
105059050,20000701,,OQSECPPID,NW,200,104030410,3,103000410,5,33,1
105059049,20000701,,OQSECPPID,SW,400,104030410,3,103000410,5,33,1
105059048,20000701,,OQSECPPID,SE,300,104030410,3,103000410,5,33,1
105059051,20000701,,OQSECPPID,NE,100,104030410,3,103000410,5,33,1
105059053,20000701,,OQSECPPID,SW,400,104040410,4,103000410,5,33,1
105059055,20130328,,OQSECPPID,NE,100,104040410,4,103000410,5,33,1
105059052,20000701,,OQSECPPID,SE,300,104040410,4,103000410,5,33,1
105059054,20130328,,OQSECPPID,NW,200,104040410,4,103000410,5,33,1
105059059,20000701,,OQSECPPID,NE,100,104050410,5,103000410,5,33,1
105059058,20000701,,OQSECPPID,NW,200,104050410,5,103000410,5,33,1
105059057,20000701,,OQSECPPID,SW,400,104050410,5,103000410,5,33,1
105059056,20000701,,OQSECPPID,SE,300,104050410,5,103000410,5,33,1
105059028,20000701,,OQSECPPID,SE,300,104340409,34,103000409,4,33,1
105059031,20000701,,OQSECPPID,NE,100,104340409,34,103000409,4,33,1
105059029,20000701,,OQSECPPID,SW,400,104340409,34,103000409,4,33,1
105059030,20000701,,OQSECPPID,NW,200,104340409,34,103000409,4,33,1
105059026,20000701,,OQSECPPID,NW,200,104330409,33,103000409,4,33,1
105059025,20000701,,OQSECPPID,SW,400,104330409,33,103000409,4,33,1
105059027,20000701,,OQSECPPID,NE,100,104330409,33,103000409,4,33,1
105059024,20000701,,OQSECPPID,SE,300,104330409,33,103000409,4,33,1
105059022,20000701,,OQSECPPID,NW,200,104320409,32,103000409,4,33,1
105059023,20000701,,OQSECPPID,NE,100,104320409,32,103000409,4,33,1
105059020,20000701,,OQSECPPID,SE,300,104320409,32,103000409,4,33,1
105059021,20000701,,OQSECPPID,SW,400,104320409,32,103000409,4,33,1
105097827,20000717,,OQSECPPID,NE,100,104130679,13,103000679,4,1,2
105097824,20000717,,OQSECPPID,SE,300,104130679,13,103000679,4,1,2
105097823,20000717,,OQSECPPID,NE,100,104120679,12,103000679,4,1,2
105039657,20000629,,OQSECPPID,SW,400,104150275,15,103000275,5,32,1
105039659,20000629,,OQSECPPID,NE,100,104150275,15,103000275,5,32,1
105039658,20000629,,OQSECPPID,NW,200,104150275,15,103000275,5,32,1
105039656,20000629,,OQSECPPID,SE,300,104150275,15,103000275,5,32,1
105039655,20000629,,OQSECPPID,NE,100,104140275,14,103000275,5,32,1
105039653,20000629,,OQSECPPID,SW,400,104140275,14,103000275,5,32,1
105039652,20000629,,OQSECPPID,SE,300,104140275,14,103000275,5,32,1
105039654,20000629,,OQSECPPID,NW,200,104140275,14,103000275,5,32,1
105039637,20000629,,OQSECPPID,SW,400,104100275,10,103000275,5,32,1
105039639,20000629,,OQSECPPID,NE,100,104100275,10,103000275,5,32,1
105039638,20000629,,OQSECPPID,NW,200,104100275,10,103000275,5,32,1
105039636,20000629,,OQSECPPID,SE,300,104100275,10,103000275,5,32,1
105059195,20000701,,OQSECPPID,NE,100,104030411,3,103000411,6,33,1
105059192,20120911,,OQSECPPID,SE,300,104030411,3,103000411,6,33,1
105059194,20000701,,OQSECPPID,NW,200,104030411,3,103000411,6,33,1
105059193,20120911,,OQSECPPID,SW,400,104030411,3,103000411,6,33,1
105098016,20000717,,OQSECPPID,SE,300,104250680,25,103000680,5,1,2
105078531,20000713,,OQSECPPID,NE,100,104130545,13,103000545,5,34,1
105078528,20140430,,OQSECPPID,SE,300,104130545,13,103000545,5,34,1
105078530,20000713,,OQSECPPID,NW,200,104130545,13,103000545,5,34,1
105078529,20140430,,OQSECPPID,SW,400,104130545,13,103000545,5,34,1
105078330,20000615,,OQSECPPID,NW,200,104350543,35,103000543,3,34,1
105059311,20000701,,OQSECPPID,NE,100,104320411,32,103000411,6,33,1
105059309,20000701,,OQSECPPID,SW,400,104320411,32,103000411,6,33,1
105059310,20000701,,OQSECPPID,NW,200,104320411,32,103000411,6,33,1
105059308,20000701,,OQSECPPID,SE,300,104320411,32,103000411,6,33,1
105058916,20141006,,OQSECPPID,SE,300,104060409,6,103000409,4,33,1
105058919,20000701,,OQSECPPID,NE,100,104060409,6,103000409,4,33,1
105058917,20140219,,OQSECPPID,SW,400,104060409,6,103000409,4,33,1
105058918,20140219,,OQSECPPID,NW,200,104060409,6,103000409,4,33,1
105078351,20000713,,OQSECPPID,NE,100,104040544,4,103000544,4,34,1
105078348,20000713,,OQSECPPID,SE,300,104040544,4,103000544,4,34,1
105078344,20000713,,OQSECPPID,SE,300,104030544,3,103000544,4,34,1
105078346,20000713,,OQSECPPID,NW,200,104030544,3,103000544,4,34,1
105078347,20000713,,OQSECPPID,NE,100,104030544,3,103000544,4,34,1
105078345,20000713,,OQSECPPID,SW,400,104030544,3,103000544,4,34,1
105078340,20000713,,OQSECPPID,SE,300,104020544,2,103000544,4,34,1
105078342,20000713,,OQSECPPID,NW,200,104020544,2,103000544,4,34,1
105078343,20000713,,OQSECPPID,NE,100,104020544,2,103000544,4,34,1
105078341,20020709,,OQSECPPID,SW,400,104020544,2,103000544,4,34,1
105078368,20000713,,OQSECPPID,SE,300,104090544,9,103000544,4,34,1
105078371,20000713,,OQSECPPID,NE,100,104090544,9,103000544,4,34,1
105078372,20000713,,OQSECPPID,SE,300,104100544,10,103000544,4,34,1
105078374,20000713,,OQSECPPID,NW,200,104100544,10,103000544,4,34,1
105078375,20000713,,OQSECPPID,NE,100,104100544,10,103000544,4,34,1
105078373,20000713,,OQSECPPID,SW,400,104100544,10,103000544,4,34,1
105078376,20000713,,OQSECPPID,SE,300,104110544,11,103000544,4,34,1
105078377,20020709,,OQSECPPID,SW,400,104110544,11,103000544,4,34,1
105078379,20020709,,OQSECPPID,NE,100,104110544,11,103000544,4,34,1
105078378,20000713,,OQSECPPID,NW,200,104110544,11,103000544,4,34,1
105078395,20000713,,OQSECPPID,NE,100,104150544,15,103000544,4,34,1
105078393,20000713,,OQSECPPID,SW,400,104150544,15,103000544,4,34,1
105078394,20000713,,OQSECPPID,NW,200,104150544,15,103000544,4,34,1
105078392,20000713,,OQSECPPID,SE,300,104150544,15,103000544,4,34,1
105078389,20000713,,OQSECPPID,SW,400,104140544,14,103000544,4,34,1
105078391,20000713,,OQSECPPID,NE,100,104140544,14,103000544,4,34,1
105078390,20000713,,OQSECPPID,NW,200,104140544,14,103000544,4,34,1
105078388,20000713,,OQSECPPID,SE,300,104140544,14,103000544,4,34,1
105078422,20000713,,OQSECPPID,NW,200,104220544,22,103000544,4,34,1
105078421,20000713,,OQSECPPID,SW,400,104220544,22,103000544,4,34,1
105078420,20000713,,OQSECPPID,SE,300,104220544,22,103000544,4,34,1
105078423,20000713,,OQSECPPID,NE,100,104220544,22,103000544,4,34,1
105078424,20000713,,OQSECPPID,SE,300,104230544,23,103000544,4,34,1
105078427,20000713,,OQSECPPID,NE,100,104230544,23,103000544,4,34,1
105078425,20000713,,OQSECPPID,SW,400,104230544,23,103000544,4,34,1
105078426,20000713,,OQSECPPID,NW,200,104230544,23,103000544,4,34,1
105078447,20000713,,OQSECPPID,NE,100,104280544,28,103000544,4,34,1
105078444,20000713,,OQSECPPID,SE,300,104280544,28,103000544,4,34,1
105078440,20000713,,OQSECPPID,SE,300,104270544,27,103000544,4,34,1
105078442,20000713,,OQSECPPID,NW,200,104270544,27,103000544,4,34,1
105078441,20000713,,OQSECPPID,SW,400,104270544,27,103000544,4,34,1
105078443,20000713,,OQSECPPID,NE,100,104270544,27,103000544,4,34,1
105078438,20000713,,OQSECPPID,NW,200,104260544,26,103000544,4,34,1
105078436,20000713,,OQSECPPID,SE,300,104260544,26,103000544,4,34,1
105078437,20000713,,OQSECPPID,SW,400,104260544,26,103000544,4,34,1
105078439,20000713,,OQSECPPID,NE,100,104260544,26,103000544,4,34,1
105078467,20000713,,OQSECPPID,NE,100,104330544,33,103000544,4,34,1
105078464,20000713,,OQSECPPID,SE,300,104330544,33,103000544,4,34,1
105078469,20000713,,OQSECPPID,SW,400,104340544,34,103000544,4,34,1
105078470,20000713,,OQSECPPID,NW,200,104340544,34,103000544,4,34,1
105078468,20000713,,OQSECPPID,SE,300,104340544,34,103000544,4,34,1
105078471,20000713,,OQSECPPID,NE,100,104340544,34,103000544,4,34,1
105078474,20000713,,OQSECPPID,NW,200,104350544,35,103000544,4,34,1
105078475,20000713,,OQSECPPID,NE,100,104350544,35,103000544,4,34,1
105078472,20000713,,OQSECPPID,SE,300,104350544,35,103000544,4,34,1
105078473,20000713,,OQSECPPID,SW,400,104350544,35,103000544,4,34,1
105078631,20000616,,OQSECPPID,NE,100,104020546,2,103000546,6,34,1
105078628,20000616,,OQSECPPID,SE,300,104020546,2,103000546,6,34,1
105078630,20000616,,OQSECPPID,NW,200,104020546,2,103000546,6,34,1
105078629,20000616,,OQSECPPID,SW,400,104020546,2,103000546,6,34,1
105078665,20000616,,OQSECPPID,SW,400,104110546,11,103000546,6,34,1
105078664,20000616,,OQSECPPID,SE,300,104110546,11,103000546,6,34,1
105078666,20000616,,OQSECPPID,NW,200,104110546,11,103000546,6,34,1
105078667,20000616,,OQSECPPID,NE,100,104110546,11,103000546,6,34,1
105078678,20000616,,OQSECPPID,NW,200,104140546,14,103000546,6,34,1
105078677,20000616,,OQSECPPID,SW,400,104140546,14,103000546,6,34,1
105078679,20000616,,OQSECPPID,NE,100,104140546,14,103000546,6,34,1
105078676,20000616,,OQSECPPID,SE,300,104140546,14,103000546,6,34,1
105078713,20000616,,OQSECPPID,SW,400,104230546,23,103000546,6,34,1
105078715,20000616,,OQSECPPID,NE,100,104230546,23,103000546,6,34,1
105078712,20000616,,OQSECPPID,SE,300,104230546,23,103000546,6,34,1
105078714,20000616,,OQSECPPID,NW,200,104230546,23,103000546,6,34,1
105078727,20000616,,OQSECPPID,NE,100,104260546,26,103000546,6,34,1
105078725,20000616,,OQSECPPID,SW,400,104260546,26,103000546,6,34,1
105078726,20000616,,OQSECPPID,NW,200,104260546,26,103000546,6,34,1
105078724,20000616,,OQSECPPID,SE,300,104260546,26,103000546,6,34,1
105078763,20000616,,OQSECPPID,NE,100,104350546,35,103000546,6,34,1
105078761,20000616,,OQSECPPID,SW,400,104350546,35,103000546,6,34,1
105078760,20000616,,OQSECPPID,SE,300,104350546,35,103000546,6,34,1
105078762,20000616,,OQSECPPID,NW,200,104350546,35,103000546,6,34,1
105078491,20000713,,OQSECPPID,NE,100,104030545,3,103000545,5,34,1
105078488,20000713,,OQSECPPID,SE,300,104030545,3,103000545,5,34,1
105078490,20000713,,OQSECPPID,NW,200,104030545,3,103000545,5,34,1
105078489,20000713,,OQSECPPID,SW,400,104030545,3,103000545,5,34,1
105078495,20000713,,OQSECPPID,NE,100,104040545,4,103000545,5,34,1
105078492,20000713,,OQSECPPID,SE,300,104040545,4,103000545,5,34,1
105078485,20000713,,OQSECPPID,SW,400,104020545,2,103000545,5,34,1
105078486,20000713,,OQSECPPID,NW,200,104020545,2,103000545,5,34,1
105078484,20000713,,OQSECPPID,SE,300,104020545,2,103000545,5,34,1
105078487,20000713,,OQSECPPID,NE,100,104020545,2,103000545,5,34,1
105078523,20000713,,OQSECPPID,NE,100,104110545,11,103000545,5,34,1
105078521,20000713,,OQSECPPID,SW,400,104110545,11,103000545,5,34,1
105078520,20000713,,OQSECPPID,SE,300,104110545,11,103000545,5,34,1
105078522,20000713,,OQSECPPID,NW,200,104110545,11,103000545,5,34,1
105078535,20000713,,OQSECPPID,NE,100,104140545,14,103000545,5,34,1
105078533,20000713,,OQSECPPID,SW,400,104140545,14,103000545,5,34,1
105078534,20000713,,OQSECPPID,NW,200,104140545,14,103000545,5,34,1
105078532,20000713,,OQSECPPID,SE,300,104140545,14,103000545,5,34,1
105078570,20000713,,OQSECPPID,NW,200,104230545,23,103000545,5,34,1
105078568,20000713,,OQSECPPID,SE,300,104230545,23,103000545,5,34,1
105078571,20000713,,OQSECPPID,NE,100,104230545,23,103000545,5,34,1
105078569,20000713,,OQSECPPID,SW,400,104230545,23,103000545,5,34,1
105078580,20000713,,OQSECPPID,SE,300,104260545,26,103000545,5,34,1
105078582,20000713,,OQSECPPID,NW,200,104260545,26,103000545,5,34,1
105078581,20000713,,OQSECPPID,SW,400,104260545,26,103000545,5,34,1
105078583,20000713,,OQSECPPID,NE,100,104260545,26,103000545,5,34,1
105078608,20020731,,OQSECPPID,SE,300,104330545,33,103000545,5,34,1
105078611,20000713,,OQSECPPID,NE,100,104330545,33,103000545,5,34,1
105078614,20000713,,OQSECPPID,NW,200,104340545,34,103000545,5,34,1
105078615,20000713,,OQSECPPID,NE,100,104340545,34,103000545,5,34,1
105078613,20000713,,OQSECPPID,SW,400,104340545,34,103000545,5,34,1
105078612,20000713,,OQSECPPID,SE,300,104340545,34,103000545,5,34,1
105078617,20000713,,OQSECPPID,SW,400,104350545,35,103000545,5,34,1
105078618,20000713,,OQSECPPID,NW,200,104350545,35,103000545,5,34,1
105078616,20000713,,OQSECPPID,SE,300,104350545,35,103000545,5,34,1
105078619,20000713,,OQSECPPID,NE,100,104350545,35,103000545,5,34,1
105078755,20000616,,OQSECPPID,NE,100,104330546,33,103000546,6,34,1
105078752,20000616,,OQSECPPID,SE,300,104330546,33,103000546,6,34,1
105078759,20000616,,OQSECPPID,NE,100,104340546,34,103000546,6,34,1
105078758,20000616,,OQSECPPID,NW,200,104340546,34,103000546,6,34,1
105078757,20000616,,OQSECPPID,SW,400,104340546,34,103000546,6,34,1
105078756,20000616,,OQSECPPID,SE,300,104340546,34,103000546,6,34,1
105078730,20000616,,OQSECPPID,NW,200,104270546,27,103000546,6,34,1
105078728,20000616,,OQSECPPID,SE,300,104270546,27,103000546,6,34,1
105078731,20000616,,OQSECPPID,NE,100,104270546,27,103000546,6,34,1
105078729,20000616,,OQSECPPID,SW,400,104270546,27,103000546,6,34,1
105078735,20000616,,OQSECPPID,NE,100,104280546,28,103000546,6,34,1
105078732,20000616,,OQSECPPID,SE,300,104280546,28,103000546,6,34,1
105078711,20000616,,OQSECPPID,NE,100,104220546,22,103000546,6,34,1
105078709,20000616,,OQSECPPID,SW,400,104220546,22,103000546,6,34,1
105078710,20000616,,OQSECPPID,NW,200,104220546,22,103000546,6,34,1
105078708,20000616,,OQSECPPID,SE,300,104220546,22,103000546,6,34,1
105078707,20000616,,OQSECPPID,NE,100,104210546,21,103000546,6,34,1
105078704,20000616,,OQSECPPID,SE,300,104210546,21,103000546,6,34,1
105059263,20000701,,OQSECPPID,NE,100,104200411,20,103000411,6,33,1
105059261,20000701,,OQSECPPID,SW,400,104200411,20,103000411,6,33,1
105059262,20000701,,OQSECPPID,NW,200,104200411,20,103000411,6,33,1
105059260,20000701,,OQSECPPID,SE,300,104200411,20,103000411,6,33,1
105059273,20000701,,OQSECPPID,SW,400,104230411,23,103000411,6,33,1
105059274,20000701,,OQSECPPID,NW,200,104230411,23,103000411,6,33,1
105059272,20000701,,OQSECPPID,SE,300,104230411,23,103000411,6,33,1
105059275,20000701,,OQSECPPID,NE,100,104230411,23,103000411,6,33,1
105059265,20000701,,OQSECPPID,SW,400,104210411,21,103000411,6,33,1
105059266,20000701,,OQSECPPID,NW,200,104210411,21,103000411,6,33,1
105059267,20000701,,OQSECPPID,NE,100,104210411,21,103000411,6,33,1
105059264,20000701,,OQSECPPID,SE,300,104210411,21,103000411,6,33,1
105059268,20000701,,OQSECPPID,SE,300,104220411,22,103000411,6,33,1
105059271,20000701,,OQSECPPID,NE,100,104220411,22,103000411,6,33,1
105059270,20000701,,OQSECPPID,NW,200,104220411,22,103000411,6,33,1
105059269,20000701,,OQSECPPID,SW,400,104220411,22,103000411,6,33,1
105059302,20000701,,OQSECPPID,NW,200,104300411,30,103000411,6,33,1
105059300,20000701,,OQSECPPID,SE,300,104300411,30,103000411,6,33,1
105059303,20000701,,OQSECPPID,NE,100,104300411,30,103000411,6,33,1
105059301,20000701,,OQSECPPID,SW,400,104300411,30,103000411,6,33,1
105059299,20000701,,OQSECPPID,NE,100,104290411,29,103000411,6,33,1
105059297,20000701,,OQSECPPID,SW,400,104290411,29,103000411,6,33,1
105059296,20000701,,OQSECPPID,SE,300,104290411,29,103000411,6,33,1
105059298,20000701,,OQSECPPID,NW,200,104290411,29,103000411,6,33,1
105059293,20000701,,OQSECPPID,SW,400,104280411,28,103000411,6,33,1
105059294,20000701,,OQSECPPID,NW,200,104280411,28,103000411,6,33,1
105059292,20000701,,OQSECPPID,SE,300,104280411,28,103000411,6,33,1
105059295,20000701,,OQSECPPID,NE,100,104280411,28,103000411,6,33,1
105059288,20000701,,OQSECPPID,SE,300,104270411,27,103000411,6,33,1
105059291,20000701,,OQSECPPID,NE,100,104270411,27,103000411,6,33,1
105059289,20000701,,OQSECPPID,SW,400,104270411,27,103000411,6,33,1
105059290,20000701,,OQSECPPID,NW,200,104270411,27,103000411,6,33,1
105059285,20000701,,OQSECPPID,SW,400,104260411,26,103000411,6,33,1
105059286,20000701,,OQSECPPID,NW,200,104260411,26,103000411,6,33,1
105059284,20000701,,OQSECPPID,SE,300,104260411,26,103000411,6,33,1
105059287,20000701,,OQSECPPID,NE,100,104260411,26,103000411,6,33,1
105059305,20000701,,OQSECPPID,SW,400,104310411,31,103000411,6,33,1
105059306,20000701,,OQSECPPID,NW,200,104310411,31,103000411,6,33,1
105059307,20000701,,OQSECPPID,NE,100,104310411,31,103000411,6,33,1
105059304,20000701,,OQSECPPID,SE,300,104310411,31,103000411,6,33,1
105059319,20000701,,OQSECPPID,NE,100,104340411,34,103000411,6,33,1
105059317,20000701,,OQSECPPID,SW,400,104340411,34,103000411,6,33,1
105059318,20000701,,OQSECPPID,NW,200,104340411,34,103000411,6,33,1
105059316,20000701,,OQSECPPID,SE,300,104340411,34,103000411,6,33,1
105059062,20000701,,OQSECPPID,NW,200,104060410,6,103000410,5,33,1
105059061,20000701,,OQSECPPID,SW,400,104060410,6,103000410,5,33,1
105059063,20000701,,OQSECPPID,NE,100,104060410,6,103000410,5,33,1
105059060,20000701,,OQSECPPID,SE,300,104060410,6,103000410,5,33,1
105059044,20000701,,OQSECPPID,SE,300,104020410,2,103000410,5,33,1
105059046,20000701,,OQSECPPID,NW,200,104020410,2,103000410,5,33,1
105059045,20000701,,OQSECPPID,SW,400,104020410,2,103000410,5,33,1
105059047,20000701,,OQSECPPID,NE,100,104020410,2,103000410,5,33,1
105059064,20000701,,OQSECPPID,SE,300,104070410,7,103000410,5,33,1
105059066,20000701,,OQSECPPID,NW,200,104070410,7,103000410,5,33,1
105059067,20000701,,OQSECPPID,NE,100,104070410,7,103000410,5,33,1
105059065,20000701,,OQSECPPID,SW,400,104070410,7,103000410,5,33,1
105059108,20000701,,OQSECPPID,SE,300,104180410,18,103000410,5,33,1
105059110,20000701,,OQSECPPID,NW,200,104180410,18,103000410,5,33,1
105059111,20000701,,OQSECPPID,NE,100,104180410,18,103000410,5,33,1
105059109,20000701,,OQSECPPID,SW,400,104180410,18,103000410,5,33,1
105059152,20000701,,OQSECPPID,SE,300,104290410,29,103000410,5,33,1
105059154,20000701,,OQSECPPID,NW,200,104290410,29,103000410,5,33,1
105059155,20000701,,OQSECPPID,NE,100,104290410,29,103000410,5,33,1
105059153,20000701,,OQSECPPID,SW,400,104290410,29,103000410,5,33,1
105059151,20000701,,OQSECPPID,NE,100,104280410,28,103000410,5,33,1
105059149,20000701,,OQSECPPID,SW,400,104280410,28,103000410,5,33,1
105059150,20000701,,OQSECPPID,NW,200,104280410,28,103000410,5,33,1
105059148,20000701,,OQSECPPID,SE,300,104280410,28,103000410,5,33,1
105059170,20010818,,OQSECPPID,NW,200,104330410,33,103000410,5,33,1
105059169,20000701,,OQSECPPID,SW,400,104330410,33,103000410,5,33,1
105059168,20000701,,OQSECPPID,SE,300,104330410,33,103000410,5,33,1
105059171,20000701,,OQSECPPID,NE,100,104330410,33,103000410,5,33,1
105059178,20000701,,OQSECPPID,NW,200,104350410,35,103000410,5,33,1
105059176,20000701,,OQSECPPID,SE,300,104350410,35,103000410,5,33,1
105059179,20000701,,OQSECPPID,NE,100,104350410,35,103000410,5,33,1
105059177,20000701,,OQSECPPID,SW,400,104350410,35,103000410,5,33,1
105058897,20000701,,OQSECPPID,SW,400,104010409,1,103000409,4,33,1
105058898,20000701,,OQSECPPID,NW,200,104010409,1,103000409,4,33,1
105058899,20000701,,OQSECPPID,NE,100,104010409,1,103000409,4,33,1
105058896,20000701,,OQSECPPID,SE,300,104010409,1,103000409,4,33,1
105058941,20000701,,OQSECPPID,SW,400,104120409,12,103000409,4,33,1
105058942,20000701,,OQSECPPID,NW,200,104120409,12,103000409,4,33,1
105058943,20000701,,OQSECPPID,NE,100,104120409,12,103000409,4,33,1
105058940,20000701,,OQSECPPID,SE,300,104120409,12,103000409,4,33,1
105058947,20000701,,OQSECPPID,NE,100,104130409,13,103000409,4,33,1
105058944,20000701,,OQSECPPID,SE,300,104130409,13,103000409,4,33,1
105058945,20000701,,OQSECPPID,SW,400,104130409,13,103000409,4,33,1
105058946,20000701,,OQSECPPID,NW,200,104130409,13,103000409,4,33,1
105058991,20000701,,OQSECPPID,NE,100,104240409,24,103000409,4,33,1
105058988,20000701,,OQSECPPID,SE,300,104240409,24,103000409,4,33,1
105058989,20000701,,OQSECPPID,SW,400,104240409,24,103000409,4,33,1
105058990,20000701,,OQSECPPID,NW,200,104240409,24,103000409,4,33,1
105058992,20000701,,OQSECPPID,SE,300,104250409,25,103000409,4,33,1
105058995,20000701,,OQSECPPID,NE,100,104250409,25,103000409,4,33,1
105058993,20000701,,OQSECPPID,SW,400,104250409,25,103000409,4,33,1
105058994,20000701,,OQSECPPID,NW,200,104250409,25,103000409,4,33,1
105058895,20000701,,OQSECPPID,NE,100,104360408,36,103000408,3,33,1
105058894,20000701,,OQSECPPID,NW,200,104360408,36,103000408,3,33,1
105039478,20000629,,OQSECPPID,NW,200,104060274,6,103000274,4,32,1
105039477,20000629,,OQSECPPID,SW,400,104060274,6,103000274,4,32,1
105039479,20000629,,OQSECPPID,NE,100,104060274,6,103000274,4,32,1
105039476,20000629,,OQSECPPID,SE,300,104060274,6,103000274,4,32,1
105039480,20000629,,OQSECPPID,SE,300,104070274,7,103000274,4,32,1
105039482,20000629,,OQSECPPID,NW,200,104070274,7,103000274,4,32,1
105039481,20000629,,OQSECPPID,SW,400,104070274,7,103000274,4,32,1
105039483,20000629,,OQSECPPID,NE,100,104070274,7,103000274,4,32,1
105039525,20000629,,OQSECPPID,SW,400,104180274,18,103000274,4,32,1
105039526,20000629,,OQSECPPID,NW,200,104180274,18,103000274,4,32,1
105039527,20000629,,OQSECPPID,NE,100,104180274,18,103000274,4,32,1
105039524,20000629,,OQSECPPID,SE,300,104180274,18,103000274,4,32,1
105039522,20000629,,OQSECPPID,NW,200,104170274,17,103000274,4,32,1
105039523,20000629,,OQSECPPID,NE,100,104170274,17,103000274,4,32,1
105039521,20000629,,OQSECPPID,SW,400,104170274,17,103000274,4,32,1
105039520,20000629,,OQSECPPID,SE,300,104170274,17,103000274,4,32,1
105039529,20000629,,OQSECPPID,SW,400,104190274,19,103000274,4,32,1
105039530,20000629,,OQSECPPID,NW,200,104190274,19,103000274,4,32,1
105039528,20000629,,OQSECPPID,SE,300,104190274,19,103000274,4,32,1
105039531,20000629,,OQSECPPID,NE,100,104190274,19,103000274,4,32,1
105039534,20000629,,OQSECPPID,NW,200,104200274,20,103000274,4,32,1
105039535,20000629,,OQSECPPID,NE,100,104200274,20,103000274,4,32,1
105039533,20000629,,OQSECPPID,SW,400,104200274,20,103000274,4,32,1
105039532,20000629,,OQSECPPID,SE,300,104200274,20,103000274,4,32,1
105039536,20000629,,OQSECPPID,SE,300,104210274,21,103000274,4,32,1
105039538,20000629,,OQSECPPID,NW,200,104210274,21,103000274,4,32,1
105039539,20000629,,OQSECPPID,NE,100,104210274,21,103000274,4,32,1
105039537,20000629,,OQSECPPID,SW,400,104210274,21,103000274,4,32,1
105039542,20000629,,OQSECPPID,NW,200,104220274,22,103000274,4,32,1
105039541,20000629,,OQSECPPID,SW,400,104220274,22,103000274,4,32,1
105039543,20000629,,OQSECPPID,NE,100,104220274,22,103000274,4,32,1
105039540,20000629,,OQSECPPID,SE,300,104220274,22,103000274,4,32,1
105039545,20000629,,OQSECPPID,SW,400,104230274,23,103000274,4,32,1
105039547,20000629,,OQSECPPID,NE,100,104230274,23,103000274,4,32,1
105039544,20000629,,OQSECPPID,SE,300,104230274,23,103000274,4,32,1
105039546,20000629,,OQSECPPID,NW,200,104230274,23,103000274,4,32,1
105039573,20000629,,OQSECPPID,SW,400,104300274,30,103000274,4,32,1
105039574,20000629,,OQSECPPID,NW,200,104300274,30,103000274,4,32,1
105039572,20000629,,OQSECPPID,SE,300,104300274,30,103000274,4,32,1
105039575,20000629,,OQSECPPID,NE,100,104300274,30,103000274,4,32,1
105039570,20000629,,OQSECPPID,NW,200,104290274,29,103000274,4,32,1
105039569,20000629,,OQSECPPID,SW,400,104290274,29,103000274,4,32,1
105039568,20000629,,OQSECPPID,SE,300,104290274,29,103000274,4,32,1
105039571,20000629,,OQSECPPID,NE,100,104290274,29,103000274,4,32,1
105039563,20000629,,OQSECPPID,NE,100,104270274,27,103000274,4,32,1
105039561,20000629,,OQSECPPID,SW,400,104270274,27,103000274,4,32,1
105039560,20000629,,OQSECPPID,SE,300,104270274,27,103000274,4,32,1
105039562,20000629,,OQSECPPID,NW,200,104270274,27,103000274,4,32,1
105059185,20000701,,OQSECPPID,SW,400,104010411,1,103000411,6,33,1
105059187,20000701,,OQSECPPID,NE,100,104010411,1,103000411,6,33,1
105059184,20000701,,OQSECPPID,SE,300,104010411,1,103000411,6,33,1
105059186,20000701,,OQSECPPID,NW,200,104010411,1,103000411,6,33,1
105059230,20000701,,OQSECPPID,NW,200,104120411,12,103000411,6,33,1
105059229,20000701,,OQSECPPID,SW,400,104120411,12,103000411,6,33,1
105059231,20000701,,OQSECPPID,NE,100,104120411,12,103000411,6,33,1
105059228,20000701,,OQSECPPID,SE,300,104120411,12,103000411,6,33,1
105059276,20000701,,OQSECPPID,SE,300,104240411,24,103000411,6,33,1
105059278,20000701,,OQSECPPID,NW,200,104240411,24,103000411,6,33,1
105059279,20000701,,OQSECPPID,NE,100,104240411,24,103000411,6,33,1
105059277,20000701,,OQSECPPID,SW,400,104240411,24,103000411,6,33,1
105059283,20000701,,OQSECPPID,NE,100,104250411,25,103000411,6,33,1
105059281,20000701,,OQSECPPID,SW,400,104250411,25,103000411,6,33,1
105059280,20000701,,OQSECPPID,SE,300,104250411,25,103000411,6,33,1
105059282,20000701,,OQSECPPID,NW,200,104250411,25,103000411,6,33,1
105059042,20000701,,OQSECPPID,NW,200,104010410,1,103000410,5,33,1
105059041,20000701,,OQSECPPID,SW,400,104010410,1,103000410,5,33,1
105059043,20000701,,OQSECPPID,NE,100,104010410,1,103000410,5,33,1
105059040,20000701,,OQSECPPID,SE,300,104010410,1,103000410,5,33,1
105059039,20000701,,OQSECPPID,NE,100,104360409,36,103000409,4,33,1
